tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	374291	0	live	NDUFS7	CI-20, CI-20KD, MY017, PSST	NADH:ubiquinone oxidoreductase core subunit S7	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial|NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase)|NADH-coenzyme Q reductase|NADH-ubiquinone oxidoreductase 20 kDa subunit|NADH:ubiquinone oxidoreductase PSST subunit|PSST subunit|complex I 20kDa subunit|complex I, mitochondrial respiratory chain, 20-KD subunit|complex I-20kD	19p13.3	19	NC_000019.10	1383571	1395589	plus	8	601825	
9606	Homo sapiens	4728	0	live	NDUFS8	CI-23k, CI23KD, TYKY	NADH:ubiquinone oxidoreductase core subunit S8	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial|NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)|NADH-ubiquinone oxidoreductase 23 kDa subunit|complex I 23kDa subunit|complex I-23kD	11q13.2	11	NC_000011.10	68030617	68036647	plus	8	602141	
9606	Homo sapiens	4723	0	live	NDUFV1	CI-51K, CI51KD, UQOR1	NADH:ubiquinone oxidoreductase core subunit V1	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial|NADH dehydrogenase (ubiquinone) flavoprotein 1, 51kDa|NADH-ubiquinone oxidoreductase 51 kDa subunit|complex I 51 kda subunit|complex I 51kDa subunit|complex I, mitochondrial respiratory chain|mitochondrial NADH dehydrogenase ubiquinone flavoprotein 1|mitochondrial NADH:ubiquinone oxidoreductase 51 kda subunit	11q13.2	11	NC_000011.10	67606852	67612541	plus	10	161015	
9606	Homo sapiens	4729	0	live	NDUFV2	CI-24k	NADH:ubiquinone oxidoreductase core subunit V2	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial|NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa|NADH dehydrogenase ubiquinone flavoprotein 2, mitochondrial|NADH-ubiquinone oxidoreductase 24 kDa subunit|NADH-ubiquinone oxidoreductase flavoprotein 2|complex I 24kDa subunit|complex I, mitochondrial respitory chain, 24 kD subunit|nuclear-encoded mitochondrial NADH-ubiquinone reductase 24Kd subunit	18p11.22	18	NC_000018.10	9102623	9134345	plus	9	600532	
9606	Homo sapiens	4731	0	live	NDUFV3	CI-10k, CI-9KD	NADH:ubiquinone oxidoreductase subunit V3	NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial|NADH dehydrogenase (ubiquinone) flavoprotein 3, 10kDa|NADH-ubiquinone oxidoreductase 9 kD subunit|NADH-ubiquinone oxidoreductase 9 kDa subunit|NADH-ubiquinone oxidoreductase flavoprotein 3, 10kD|complex I 10kDa subunit|complex I, mitochondrial respiratory chain, 10-kD subunit|complex I-9kD|mitochondrial NADH oxidoreductase-like protein|renal carcinoma antigen NY-REN-4	21q22.3	21	NC_000021.9	42893268	42911396	plus	5	602184	
9606	Homo sapiens	4830	0	live	NME1	AWD, GAAD, NB, NBS, NDKA, NDPK-A, NDPKA, NM23, NM23-H1	NME/NM23 nucleoside diphosphate kinase 1	nucleoside diphosphate kinase A|NDP kinase A|granzyme A-activated DNase|metastasis inhibition factor nm23|non-metastatic cells 1, protein (NM23A) expressed in|tumor metastatic process-associated protein	17q21.33	17	NC_000017.11	51153559	51162089	plus	6	156490	
9606	Homo sapiens	4831	0	live	NME2	NDKB, NDPK-B, NDPKB, NM23-H2, NM23B, PUF	NME/NM23 nucleoside diphosphate kinase 2	nucleoside diphosphate kinase B|HEL-S-155an|NDP kinase B|c-myc purine-binding transcription factor PUF|c-myc transcription factor|epididymis secretory sperm binding protein Li 155an|histidine protein kinase NDKB|non-metastatic cells 2, protein (NM23) expressed in|non-metastatic cells 2, protein (NM23B) expressed in|nucleotide diphosphate kinase B	17q21.33	17	NC_000017.11	51165435	51171744	plus	7	156491	
9606	Homo sapiens	4832	0	live	NME3	DR-nm23, NDPK-C, NDPKC, NM23-H3, NM23H3, c371H6.2	NME/NM23 nucleoside diphosphate kinase 3	nucleoside diphosphate kinase 3|NDK 3|NDP kinase 3|NDP kinase C|non-metastatic cells 3, protein expressed in|nucleoside diphosphate kinase C	16p13.3	16	NC_000016.10	1770320	1771750	minus	5	601817	
9606	Homo sapiens	4833	0	live	NME4	NDPK-D, NM23H4, nm23-H4	NME/NM23 nucleoside diphosphate kinase 4	nucleoside diphosphate kinase, mitochondrial|NDK|NDP kinase D|NDP kinase, mitochondrial|NDPKD|non-metastatic cells 4, protein expressed in|nucleoside diphosphate kinase D	16p13.3	16	NC_000016.10	396755	400754	plus	8	601818	
9606	Homo sapiens	10201	0	live	NME6	IPIA-ALPHA, NDK 6, NM23-H6	NME/NM23 nucleoside diphosphate kinase 6	nucleoside diphosphate kinase 6|NDP kinase 6|inhibitor of p53-induced apoptosis-alpha|non-metastatic cells 6, protein expressed in (nucleoside-diphosphate kinase)	3p21.31	3	NC_000003.12	48289369	48302259	minus	8	608294	
9606	Homo sapiens	29922	0	live	NME7	CFAP67, MN23H7, NDK 7, NDK7, nm23-H7	NME/NM23 family member 7	nucleoside diphosphate kinase 7|NDP kinase 7|cilia and flagella associated protein 67|non-metastatic cells 7, protein expressed in (nucleoside-diphosphate kinase)	1q24.2	1	NC_000001.11	169132385	169367963	minus	15	613465	
9606	Homo sapiens	23057	0	live	NMNAT2	C1orf15, PNAT2	nicotinamide nucleotide adenylyltransferase 2	nicotinamide/nicotinic acid mononucleotide adenylyltransferase 2|NMN adenylyltransferase 2|NMN/NaMN adenylyltransferase 2|NaMN adenylyltransferase 2|nicotinamide mononucleotide adenylyltransferase 2|nicotinate-nucleotide adenylyltransferase 2|pyridine nucleotide adenylyltransferase 2	1q25.3	1	NC_000001.11	183248237	183418499	minus	12	608701	
9606	Homo sapiens	349565	0	live	NMNAT3	FKSG76, PNAT-3, PNAT3	nicotinamide nucleotide adenylyltransferase 3	nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3|NMN adenylyltransferase 3|NMN/NaMN adenylyltransferase 3|NaMN adenylyltransferase 3|nicotinamide mononucleotide adenylyltransferase 3|nicotinate-nucleotide adenylyltransferase 3|pyridine nucleotide adenylyltransferase 3	3q23	3	NC_000003.12	139560180	139678050	minus	14	608702	
9606	Homo sapiens	54981	0	live	NMRK1	C9orf95, NRK1, bA235O14.2	nicotinamide riboside kinase 1	nicotinamide riboside kinase 1|NRK 1|RNK 1|nicotinic acid riboside kinase 1|nmR-K 1|ribosylnicotinamide kinase 1|ribosylnicotinic acid kinase 1	9q21.13	9	NC_000009.12	75060577	75088319	minus	13	608704	
9606	Homo sapiens	4843	0	live	NOS2	HEP-NOS, INOS, NOSA, NOS2	nitric oxide synthase 2	nitric oxide synthase, inducible|NOS, type II|hepatocyte NOS|inducible NO synthase|inducible NOS|nitric oxide synthase 2, inducible|nitric oxide synthase 2A (inducible, hepatocytes)|nitric oxide synthase, macrophage|peptidyl-cysteine S-nitrosylase NOS2	17q11.2	17	NC_000017.11	27756766	27804339	minus	29	163730	
9606	Homo sapiens	4846	0	live	NOS3	ECNOS, eNOS	nitric oxide synthase 3	nitric oxide synthase, endothelial|EC-NOS|NOS type III|NOSIII|cNOS|constitutive NOS|endothelial NOS|nitric oxide synthase 3 (endothelial cell)|nitric oxide synthase 3 transcript variant eNOS-delta20|nitric oxide synthase 3 transcript variant eNOS-delta20-21|nitric oxide synthase 3 transcript variant eNOS-delta21	7q36.1	7	NC_000007.14	150991056	151014599	plus	30	163729	
9606	Homo sapiens	4881	0	live	NPR1	ANPRA, ANPa, GUC2A, GUCY2A, NPRA	natriuretic peptide receptor 1	atrial natriuretic peptide receptor 1|ANP-A|ANPR-A|GC-A|NPR-A|atrial natriuretic peptide receptor type A|atrionatriuretic peptide receptor A|guanylate cyclase A|natriuretic peptide A type receptor|natriuretic peptide receptor A|natriuretic peptide receptor A/guanylate cyclase A (atrionatriuretic peptide receptor A)|testicular tissue protein Li 20	1q21.3	1	NC_000001.11	153678617	153693992	plus	22	108960	
9606	Homo sapiens	4882	0	live	NPR2	AMDM, ANPRB, ANPb, ECDM, GUC2B, GUCY2B, NPRB, NPRBi, SNSK	natriuretic peptide receptor 2	atrial natriuretic peptide receptor 2|ANP-B|ANPR-B|GC-B|NPR-B|atrial natriuretic peptide B-type receptor|atrial natriuretic peptide receptor type B|guanylate cyclase 2B|guanylate cyclase B|natriuretic peptide receptor B/guanylate cyclase B (atrionatriuretic peptide receptor B)	9p13.3	9	NC_000009.12	35752945	35809731	plus	27	108961	
9606	Homo sapiens	4905	0	live	NSF	SEC18, SKD2	N-ethylmaleimide sensitive factor, vesicle fusing ATPase	vesicle-fusing ATPase|N-ethylmaleimide-sensitive factor-like protein|N-ethylmaleimide-sensitive fusion protein|NEM-sensitive fusion protein|vesicular-fusion protein NSF	17q21.31	17	NC_000017.11	46590669	46757464	plus	21	601633	
9606	Homo sapiens	93034	0	live	NT5C1B	AIRP, CN-IB, CN1B	5'-nucleotidase, cytosolic IB	cytosolic 5'-nucleotidase 1B|autoimmune infertility-related protein|testicular tissue protein Li 1	2p24.2	2	NC_000002.12	18562871	18589580	minus	10	610526	
9606	Homo sapiens	22978	0	live	NT5C2	GMP, NT5B, PNT5, SPG45, SPG65, cN-II	5'-nucleotidase, cytosolic II	cytosolic purine 5'-nucleotidase|5'-nucleotidase (purine), cytosolic type B|IMP-specific 5'-NT	10q24.32-q24.33	10	NC_000010.11	103088017	103193306	minus	27	600417	
9606	Homo sapiens	51251	0	live	NT5C3A	NT5C3, P5'N-1, P5N-1, PN-I, POMP, PSN1, UMPH, UMPH1, cN-III, hUMP1, p36	5'-nucleotidase, cytosolic IIIA	cytosolic 5'-nucleotidase 3A|5'-nucleotidase, cytosolic III|7-methylguanosine nucleotidase|7-methylguanosine phosphate-specific 5'-nucleotidase|cytosolic 5'-nucleotidase 3|lupin|pyrimidine 5'-nucleotidase 1|uridine 5'-monophosphate hydrolase 1	7p14.3	7	NC_000007.14	33014113	33062797	minus	12	606224	
9606	Homo sapiens	4907	0	live	NT5E	CALJA, CD73, E5NT, NT, NT5, NTE, eN, eNT	5'-nucleotidase ecto	5'-nucleotidase|5'-NT|Purine 5-Prime-Nucleotidase|ecto-5'-nucleotidase	6q14.3	6	NC_000006.12	85449584	85495791	plus	9	129190	
9606	Homo sapiens	11164	0	live	NUDT5	YSA1, YSA1H, YSAH1, hNUDT5	nudix hydrolase 5	ADP-sugar pyrophosphatase|8-oxo-dGDP phosphatase|nuclear ATP-synthesis protein NUDIX5|nudix (nucleoside diphosphate linked moiety X)-type motif 5	10p14	10	NC_000010.11	12165328	12196144	minus	11	609230	
9606	Homo sapiens	4942	0	live	OAT	GACR, HOGAASE, OKT, OAT	ornithine aminotransferase	ornithine aminotransferase, mitochondrial|gyrate atrophy|ornithine delta-aminotransferase|ornithine-oxo-acid aminotransferase|testicular tissue protein Li 130	10q26.13	10	NC_000010.11	124397303	124418976	minus	13	613349	
9606	Homo sapiens	4967	0	live	OGDH	AKGDH, E1k, OGDC	oxoglutarate dehydrogenase	2-oxoglutarate dehydrogenase, mitochondrial|2-oxoglutarate dehydrogenase complex component E1|OGDC-E1|oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)|oxoglutarate decarboxylase|oxoglutarate dehydrogenase (succinyl-transferring)|testicular tissue protein Li 131	7p13	7	NC_000007.14	44606522	44709070	plus	26	613022	
9606	Homo sapiens	26873	0	live	OPLAH	5-Opase, OPLAD, OPLAH	5-oxoprolinase (ATP-hydrolysing)	5-oxoprolinase|5-oxo-L-prolinase|pyroglutamase	8q24.3	8	NC_000008.11	144051266	144064026	minus	28	614243	
9606	Homo sapiens	5009	0	live	OTC	OCTD	ornithine carbamoyltransferase	ornithine carbamoyltransferase, mitochondrial|OTCase|ornithine transcarbamylase	Xp11.4	X	NC_000023.11	38352483	38421450	plus	10	300461	
9606	Homo sapiens	5019	0	live	OXCT1	OXCT, SCOT	3-oxoacid CoA-transferase 1	succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial|3-oxoacid CoA transferase|SCOT-s|somatic-type succinyl-CoA:3-oxoacid CoA-transferase|succinyl CoA:3-oxoacid CoA transferase|succinyl-CoA:3-ketoacid-CoA transferase	5p13.1	5	NC_000005.10	41730065	41870689	minus	17	601424	
9606	Homo sapiens	5048	0	live	PAFAH1B1	LIS1, LIS2, MDCR, MDS, NudF, PAFAH	platelet activating factor acetylhydrolase 1b regulatory subunit 1	platelet-activating factor acetylhydrolase IB subunit alpha|lissencephaly 1 protein|platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)|platelet-activating factor acetylhydrolase, isoform Ib, alpha subunit (45kD)|platelet-activating factor acetylhydrolase, isoform Ib, subunit 1 (45kDa)	17p13.3	17	NC_000017.11	2593210	2685617	plus	16	601545	
9606	Homo sapiens	5049	0	live	PAFAH1B2	HEL-S-303	platelet activating factor acetylhydrolase 1b catalytic subunit 2	platelet-activating factor acetylhydrolase IB subunit beta|PAF acetylhydrolase 30 kDa subunit|PAF-AH 30 kDa subunit|PAF-AH subunit beta|PAF-AH1b alpha 2 subunit|PAFAH subunit beta|epididymis secretory protein Li 303|intracellular platelet-activating factor acetylhydrolase alpha 2 subunit|platelet-activating factor acetylhydrolase 1b, catalytic subunit 2 (30kDa)|platelet-activating factor acetylhydrolase, isoform Ib, subunit 2 (30kDa)	11q23.3	11	NC_000011.10	117144284	117178173	plus	10	602508	
9606	Homo sapiens	5050	0	live	PAFAH1B3	PAFAHG	platelet activating factor acetylhydrolase 1b catalytic subunit 3	platelet-activating factor acetylhydrolase IB subunit gamma|PAF acetylhydrolase 29 kDa subunit|PAF-AH 29 kDa subunit|PAF-AH subunit gamma|PAF-AH1b alpha 1 subunit|PAFAH subunit gamma|platelet-activating factor acetylhydrolase 1b, catalytic subunit 3 (29kDa)|platelet-activating factor acetylhydrolase, isoform Ib, subunit 3 (29kDa)	19q13.2	19	NC_000019.10	42297033	42302800	minus	6	603074	
9606	Homo sapiens	5051	0	live	PAFAH2	HSD-PLA2	platelet activating factor acetylhydrolase 2	platelet-activating factor acetylhydrolase 2, cytoplasmic|SD-PLA2|platelet-activating factor acetylhydrolase 2, 40kDa|serine-dependent phospholipase A2	1p36.11	1	NC_000001.11	25959764	25998164	minus	13	602344	
9606	Homo sapiens	10606	0	live	PAICS	ADE2, ADE2H1, AIRC, PAIS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase	multifunctional protein ADE2|AIR carboxylase|SAICAR synthetase|multifunctional protein ADE2H1|phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase|phosphoribosylaminoimidazole carboxylase; phosphoribosylaminoimidazolesuccinocarboxamide synthase	4q12	4	NC_000004.12	56435749	56461368	plus	11	172439	
9606	Homo sapiens	9061	0	live	PAPSS1	ATPSK1, PAPSS, SK1	3'-phosphoadenosine 5'-phosphosulfate synthase 1	bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1|3-prime-phosphoadenosine 5-prime-phosphosulfate synthase 1|PAPS synthase 1|PAPSS 1|SK 1|adenylyl-sulfate kinase|sulfate adenylyltransferase|sulfurylase kinase 1	4q25	4	NC_000004.12	107613666	107720263	minus	13	603262	
9606	Homo sapiens	9060	0	live	PAPSS2	ATPSK2, BCYM4, SK2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2|3-prime-phosphoadenosine 5-prime-phosphosulfate synthase 2|ATP sulfurylase/APS kinase 2|ATP sulfurylase/adenosine 5'-phosphosulfate kinase|PAPS synthase 2|PAPS synthetase 2|SK 2|adenosine 5'-phosphosulfate kinase|adenylyl-sulfate kinase|bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthethase 2|sulfate adenylyltransferase	10q23.2-q23.31	10	NC_000010.11	87659719	87747705	plus	13	603005	
9606	Homo sapiens	5092	0	live	PCBD1	DCOH, PCBD, PCD, PHS	pterin-4 alpha-carbinolamine dehydratase 1	pterin-4-alpha-carbinolamine dehydratase|4-alpha-hydroxy-tetrahydropterin dehydratase|6-pyruvoyl-tetrahydropterin synthase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1)|dimerizing cofactor for HNF1|phenylalanine hydroxylase-stimulating protein|pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha	10q22.1	10	NC_000010.11	70882280	70888786	minus	6	126090	
9606	Homo sapiens	5095	0	live	PCCA		propionyl-CoA carboxylase alpha subunit	propionyl-CoA carboxylase alpha chain, mitochondrial|PCCase alpha subunit|pccA complementation group|propanoyl-CoA:carbon dioxide ligase alpha subunit|propionyl CoA carboxylase, alpha polypeptide|propionyl Coenzyme A carboxylase, alpha polypeptide	13q32.3	13	NC_000013.11	100089015	100530437	plus	34	232000	
9606	Homo sapiens	5096	0	live	PCCB		propionyl-CoA carboxylase beta subunit	propionyl-CoA carboxylase beta chain, mitochondrial|PCCase subunit beta|propanoyl-CoA:carbon dioxide ligase subunit beta|propionyl CoA carboxylase, beta polypeptide|propionyl Coenzyme A carboxylase, beta polypeptide	3q22.3	3	NC_000003.12	136250325	136330171	plus	17	232050	
9606	Homo sapiens	5130	0	live	PCYT1A	CCTA, CT, CTA, CTPCT, PCYT1, SMDCRD	phosphate cytidylyltransferase 1, choline, alpha	choline-phosphate cytidylyltransferase A|CCT A|CCT-alpha|CT A|CTP:phosphocholine cytidylyltransferase A|phosphorylcholine transferase A	3q29	3	NC_000003.12	196237745	196287752	minus	10	123695	
9606	Homo sapiens	9468	0	live	PCYT1B	CCTB, CTB	phosphate cytidylyltransferase 1, choline, beta	choline-phosphate cytidylyltransferase B|CCT B|CCT-beta|CT B|CTP:phosphocholine cytidylyltransferase b|phosphorylcholine transferase B	Xp22.11	X	NC_000023.11	24558087	24672862	minus	10	300948	
9606	Homo sapiens	10846	0	live	PDE10A	ADSD2, HSPDE10A, IOLOD, LINC0047319, PDE10A	phosphodiesterase 10A	cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A|3',5' cAMP/cGMP phosphodiesterase|dJ416F21.1 (phosphodiesterase 10A)|phosphodiesterase 10A1 (PDE10A1)|phosphodiesterase 10A7 (PDE10A7)	6q27	6	NC_000006.12	165327287	165988121	minus	31	610652	
9606	Homo sapiens	50940	0	live	PDE11A	PPNAD2	phosphodiesterase 11A	dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A|cAMP and cGMP cyclic nucleotide phosphodiesterase 11A	2q31.2	2	NC_000002.12	177623249	178108339	minus	24	604961	
9606	Homo sapiens	5136	0	live	PDE1A	CAM-PDE-1A, HCAM-1, HCAM1, HSPDE1A	phosphodiesterase 1A	calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A|61 kDa Cam-PDE|calcium/calmodulin-stimulated cyclic nucleotide phosphodiesterase|cam-PDE 1A|phosphodiesterase 1A, calmodulin-dependent	2q32.1	2	NC_000002.12	182140035	182523375	minus	24	171890	
9606	Homo sapiens	5153	0	live	PDE1B	HEL-S-79p1, PDES1B, PDE1B	phosphodiesterase 1B	calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B|63 kDa Cam-PDE|calcium/calmodulin-stimulated cyclic nucleotide phosphodiesterase|calmodulin-stimulated phosphodiesterase PDE1B1|cam-PDE 1B|epididymis secretory sperm binding protein Li 79p|phosphodiesterase 1B, calmodulin-dependent|presumed 63kDa form of the type 1 cyclic nucleotide phosphodiesterase family known as PDE1B	12q13.2	12	NC_000012.12	54549393	54579239	plus	21	171891	
9606	Homo sapiens	5137	0	live	PDE1C	Hcam3, cam-PDE 1C, hCam-3	phosphodiesterase 1C	calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1C|Human 3',5' cyclic nucleotide phosphodiesterase (HSPDE1C1A)|phosphodiesterase 1C, calmodulin-dependent 70kDa	7p14.3	7	NC_000007.14	31616777	32428224	minus	32	602987	
9606	Homo sapiens	5138	0	live	PDE2A	CGS-PDE1, PED2A4, cGSPDE, PDE2A	phosphodiesterase 2A	cGMP-dependent 3',5'-cyclic phosphodiesterase|cGMP-stimulated phosphodiesterase 1|cGMP-stimulated phosphodiesterase 2|cGMP-stimulated phosphodiesterase 4|cyclic GMP-stimulated phosphodiesterase|phosphodiesterase 2A, cGMP-stimulated	11q13.4	11	NC_000011.10	72576140	72674453	minus	35	602658	
9606	Homo sapiens	5139	0	live	PDE3A	CGI-PDE, CGI-PDE A, CGI-PDE-A, HTNB	phosphodiesterase 3A	cGMP-inhibited 3',5'-cyclic phosphodiesterase A|cAMP phosphodiesterase, myocardial cGMP-inhibited|cyclic GMP-inhibited phosphodiesterase A|phosphodiesterase 3A, cGMP-inhibited	12p12.2	12	NC_000012.12	20369245	20684107	plus	19	123805	
9606	Homo sapiens	5140	0	live	PDE3B	HcGIP1, cGIPDE1	phosphodiesterase 3B	cGMP-inhibited 3',5'-cyclic phosphodiesterase B|CGI-PDE B|CGIP1|cyclic GMP-inhibited phosphodiesterase B|cyclic nucleotide phosphodiesterase|phosphodiesterase 3B, cGMP-inhibited	11p15.2	11	NC_000011.10	14643691	14872059	plus	17	602047	
9606	Homo sapiens	5144	0	live	PDE4D	ACRDYS2, DPDE3, HSPDE4D, PDE43N2, STRK1, PDE4D	phosphodiesterase 4D	cAMP-specific 3',5'-cyclic phosphodiesterase 4D|cAMP-specific phosphodiesterase PDE4D6|phosphodiesterase 4D, cAMP-specific (phosphodiesterase E3 dunce homolog, Drosophila)|testicular tissue protein Li 136	5q11.2-q12.1	5	NC_000005.10	58969038	60488098	minus	36	600129	
9606	Homo sapiens	8654	0	live	PDE5A	CGB-PDE, CN5A, PDE5	phosphodiesterase 5A	cGMP-specific 3',5'-cyclic phosphodiesterase|cGMP-binding cGMP-specific 3',5'-cyclic nucleotide phosphodiesterase|cGMP-specific phosphodiesterase PDE5A2|cGMP-specific phosphodiesterase type 5A|phosphodiesterase 5A, cGMP-specific|phosphodiesterase isozyme 5	4q26	4	NC_000004.12	119494395	119629080	minus	24	603310	
9606	Homo sapiens	5145	0	live	PDE6A	CGPR-A, PDEA, RP43	phosphodiesterase 6A	rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha|GMP-PDE alpha|PDE V-B1|cGMP phosphodiesterase alpha subunit|phosphodiesterase 6A, cGMP-specific, rod, alpha|rod photoreceptor cGMP phosphodiesterase alpha subunit	5q32	5	NC_000005.10	149857956	149944793	minus	24	180071	
9606	Homo sapiens	5158	0	live	PDE6B	CSNB3, CSNBAD2, GMP-PDEbeta, PDEB, RP40, rd1	phosphodiesterase 6B	rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit beta|GMP-PDE beta|phosphodiesterase 6B, cGMP-specific, rod, beta|rod cGMP-phosphodiesterase beta-subunit	4p16.3	4	NC_000004.12	587593	670892	plus	28	180072	
9606	Homo sapiens	5146	0	live	PDE6C	ACHM5, COD4, PDEA2	phosphodiesterase 6C	cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha'|cGMP phosphodiesterase 6C|phosphodiesterase 6C, cGMP-specific, cone, alpha prime	10q23.33	10	NC_000010.11	93612588	93665673	plus	22	600827	
9606	Homo sapiens	5147	0	live	PDE6D	JBTS22, PDED	phosphodiesterase 6D	retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta|GMP-PDE delta|phosphodiesterase 6D, cGMP-specific, rod, delta|protein p17	2q37.1	2	NC_000002.12	231732425	231781327	minus	6	602676	
9606	Homo sapiens	5148	0	live	PDE6G	PDEG, RP57	phosphodiesterase 6G	retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma|GMP-PDE gamma|phosphodiesterase 6G, cGMP-specific, rod, gamma|rod cG-PDE G	17q25.3	17	NC_000017.11	81650459	81663418	minus	6	180073	
9606	Homo sapiens	5149	0	live	PDE6H	ACHM6, RCD3	phosphodiesterase 6H	retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma|GMP-PDE gamma|phosphodiesterase 6H, cGMP-specific, cone, gamma	12p12.3	12	NC_000012.12	14973022	14982697	plus	4	601190	
9606	Homo sapiens	5152	0	live	PDE9A	HSPDE9A2	phosphodiesterase 9A	high affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A|CGMP-specific 3',5'-cyclic phosphodiesterase type 9|phosphodiesterase PDE9A21	21q22.3	21	NC_000021.9	42653752	42775509	plus	24	602973	
9606	Homo sapiens	5160	0	live	PDHA1	PDHA, PDHAD, PDHCE1A, PHE1A	pyruvate dehydrogenase (lipoamide) alpha 1	pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial|PDHE1-A type I|pyruvate dehydrogenase E1 subunit|pyruvate dehydrogenase complex, E1-alpha polypeptide 1	Xp22.12	X	NC_000023.11	19343893	19361707	plus	12	300502	
9606	Homo sapiens	5161	0	live	PDHA2	PDHAL	pyruvate dehydrogenase (lipoamide) alpha 2	pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial|PDHE1-A type II|pyruvate dehydrogenase, E1-alpha polypeptide, testis specific	4q22.3	4	NC_000004.12	95840088	95841474	plus	1	179061	
9606	Homo sapiens	5162	0	live	PDHB	PDHBD, PDHE1-B, PHE1B	pyruvate dehydrogenase (lipoamide) beta	pyruvate dehydrogenase E1 component subunit beta, mitochondrial|pyruvate dehydrogenase, E1 beta polypeptide	3p14.3	3	NC_000003.12	58427630	58433852	minus	10	179060	
9606	Homo sapiens	8050	0	live	PDHX	DLDBP, E3BP, OPDX, PDX1, proX	pyruvate dehydrogenase complex component X	pyruvate dehydrogenase protein X component, mitochondrial|dihydrolipoamide dehydrogenase-binding protein of pyruvate dehydrogenase complex|lipoyl-containing pyruvate dehydrogenase complex component X|pyruvate dehydrogenase complex, E3-binding protein subunit|pyruvate dehydrogenase complex, lipoyl-containing component X	11p13	11	NC_000011.10	34915829	34996128	plus	12	608769	
9606	Homo sapiens	5198	0	live	PFAS	FGAMS, FGAR-AT, FGARAT, GATD8, PURL	phosphoribosylformylglycinamidine synthase	phosphoribosylformylglycinamidine synthase|FGAM synthase|FGAR amidotransferase|formylglycinamide ribonucleotide amidotransferase|formylglycinamide ribotide amidotransferase|formylglycinamide ribotide synthetase	17p13.1	17	NC_000017.11	8249255	8270491	plus	29	602133	
9606	Homo sapiens	5207	0	live	PFKFB1	F6PK, HL2K, PFRX	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1|6PF-2-K/Fru-2,6-P2ASE liver isozyme|6PF-2-K/Fru-2,6-P2ase 1|PFK/FBPase 1|fructose-6-phosphate,2-kinase:fructose-2,6-bisphosphatase	Xp11.21	X	NC_000023.11	54933134	54998534	minus	17	311790	
9606	Homo sapiens	5208	0	live	PFKFB2	PFK-2/FBPase-2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2|6PF-2-K/Fru-2,6-P2ASE heart-type isozyme|6PF-2-K/Fru-2,6-P2ase 2|PFK/FBPase 2|PFKFB, cardiac|fructose-2,6-bisphosphatase, cardiac isozyme	1q32.1	1	NC_000001.11	207053275	207081023	plus	16	171835	
